hrs,min,day_of_week,is_weekend,0,1,2,3,4
20,50,0,0,0.0225,0.023,0.032,0.0359,0.0129
20,55,0,0,0.0202,0.037000000000000005,0.0185,0.0316,0.0147
21,0,0,0,0.0179,0.0327,0.0326,0.0344,0.0163
21,5,0,0,0.0255,0.0205,0.0276,0.0306,0.0142
21,10,0,0,0.0223,0.0309,0.0271,0.0313,0.008
21,15,0,0,0.0239,0.0275,0.0255,0.0367,0.0121
21,20,0,0,0.0249,0.0267,0.0269,0.0365,0.0131
21,25,0,0,0.0181,0.0298,0.0322,0.0383,0.0144
21,30,0,0,0.0169,0.0253,0.021,0.0342,0.0139
21,35,0,0,0.0231,0.0297,0.0225,0.0265,0.0162
21,40,0,0,0.0214,0.0303,0.0396,0.0282,0.012
21,45,0,0,0.0232,0.0315,0.0401,0.0278,0.0138
21,50,0,0,0.0206,0.0235,0.0229,0.0248,0.013000000000000001
21,55,0,0,0.0193,0.0228,0.0256,0.024,0.0108
22,0,0,0,0.02,0.0335,0.0338,0.0285,0.0041
22,5,0,0,0.0182,0.035,0.009000000000000001,0.0256,0.0203
22,10,0,0,0.0174,0.0429,0.0198,0.0217,0.0118
22,15,0,0,0.0208,0.0392,0.0234,0.028999999999999998,0.0121
22,20,0,0,0.0228,0.0353,0.0326,0.0299,0.0224
22,25,0,0,0.0206,0.0352,0.0178,0.0254,0.0134
22,30,0,0,0.0204,0.043,0.0229,0.0231,0.0123
22,35,0,0,0.0178,0.0285,0.0223,0.0234,0.0099
22,40,0,0,0.0181,0.0314,0.0315,0.0213,0.0079
22,45,0,0,0.0166,0.0352,0.0203,0.0221,0.0146
22,50,0,0,0.0157,0.0239,0.0226,0.0243,0.0122
22,55,0,0,0.0117,0.0204,0.0254,0.0258,0.0123
23,0,0,0,0.0149,0.0186,0.0214,0.0184,0.0065
23,5,0,0,0.0091,0.0204,0.0177,0.021,0.0092
23,10,0,0,0.0129,0.0148,0.0231,0.0157,0.0052
23,15,0,0,0.0132,0.0238,0.0245,0.0183,0.0044
23,20,0,0,0.0093,0.0137,0.0127,0.0149,0.0058
23,25,0,0,0.0014,0.0214,0.0146,0.0133,0.009000000000000001
23,30,0,0,0.0109,0.0126,0.0207,0.0137,0.003
23,35,0,0,0.0092,0.0131,0.013000000000000001,0.0142,0.0042
23,40,0,0,0.0105,0.0142,0.0223,0.0125,0.0066
23,45,0,0,0.0102,0.0132,0.013000000000000001,0.0105,0.006
23,50,0,0,0.0076,0.012,0.0143,0.0152,0.0053
23,55,0,0,0.0109,0.0166,0.0145,0.0123,0.0035
0,0,1,0,0.0107,0.0111,0.0136,0.0137,0.0057
0,5,1,0,0.008,0.0088,0.0138,0.0097,0.0048
0,10,1,0,0.0069,0.0118,0.0104,0.0101,0.003
0,15,1,0,0.0073,0.0109,0.0145,0.0084,0.0008
0,20,1,0,0.0072,0.0134,0.0195,0.0086,0.0027
0,25,1,0,0.0068,0.0132,0.0124,0.0078,0.0034
0,30,1,0,0.006,0.0072,0.0112,0.0075,0.005
0,35,1,0,0.0044,0.0121,0.0144,0.0062,0.0051
0,40,1,0,0.0047,0.0081,0.02,0.0076,0.0
0,45,1,0,0.004,0.0063,0.0121,0.0065,0.0016
0,50,1,0,0.0106,0.0083,0.0158,0.0048,0.0123
0,55,1,0,0.0096,0.0077,0.0125,0.0064,0.0034
1,0,1,0,0.0044,0.0156,0.0014,0.004,0.0019
1,5,1,0,0.0053,0.0148,0.0129,0.006,0.0047
1,10,1,0,0.0039,0.009000000000000001,0.0138,0.0027,0.0037
1,15,1,0,0.0054,0.0037,0.0037,0.0063,0.0029
1,20,1,0,0.0058,0.0064,0.021,0.0047,0.0
1,25,1,0,0.004,0.0071,0.0108,0.0067,0.0027
1,30,1,0,0.0022,0.0056,0.0115,0.0024,0.0027
1,35,1,0,0.0043,0.0093,0.0114,0.004,0.0022
1,40,1,0,0.0054,0.0047,0.0151,0.0041,0.0009
1,45,1,0,0.0032,0.0084,0.0027,0.0021,0.0038
1,50,1,0,0.0027,0.0097,0.001,0.0037,0.0019
1,55,1,0,0.0037,0.0052,0.001,0.0016,0.0015
2,0,1,0,0.0025,0.0117,0.0025,0.0061,0.0058
2,5,1,0,0.005,0.0035,0.002,0.0036,0.0028
2,10,1,0,0.0037,0.006,0.0446,0.0053,0.0038
2,15,1,0,0.0037,0.0121,0.0262,0.0019,0.0016
2,20,1,0,0.0037,0.0044,0.0123,0.0041,0.0034
2,25,1,0,0.0047,0.006,0.013999999999999999,0.0021,0.0092
2,30,1,0,0.0032,0.0121,0.0157,0.003,0.0059
2,35,1,0,0.0029,0.0111,0.0151,0.0059,0.0026
2,40,1,0,0.0057,0.0086,0.0141,0.004,0.0062
2,45,1,0,0.0055,0.0129,0.0141,0.0019,0.0006
2,50,1,0,0.0036,0.0098,0.0118,0.0052,0.0032
2,55,1,0,0.0048,0.0137,0.0129,0.0054,0.003
3,0,1,0,0.0044,0.0082,0.0259,0.0032,0.0043
3,5,1,0,0.004,0.0082,0.0153,0.0027,0.0047
3,10,1,0,0.0059,0.0122,0.0138,0.0011,0.0019
3,15,1,0,0.0052,0.0123,0.0156,0.0039,0.0024
3,20,1,0,0.0062,0.0106,0.0191,0.004,0.0067
3,25,1,0,0.0077,0.0228,0.0205,0.0049,0.0075
3,30,1,0,0.006,0.0226,0.0221,0.0035,0.0077
3,35,1,0,0.0057,0.0161,0.0229,0.0062,0.006
3,40,1,0,0.0065,0.0195,0.0278,0.0042,0.0044
3,45,1,0,0.0082,0.0231,0.0256,0.0062,0.008
3,50,1,0,0.0097,0.0366,0.027000000000000003,0.0073,0.006999999999999999
3,55,1,0,0.0081,0.0204,0.0207,0.0049,0.0127
4,0,1,0,0.008,0.0159,0.028999999999999998,0.0054,0.0084
4,5,1,0,0.0086,0.0288,0.0381,0.0079,0.0083
4,10,1,0,0.009000000000000001,0.0331,0.0342,0.0057,0.0105
4,15,1,0,0.0107,0.0294,0.0339,0.0028,0.013000000000000001
4,20,1,0,0.0127,0.0319,0.0341,0.006,0.0124
4,25,1,0,0.0118,0.032,0.0436,0.0037,0.013999999999999999
4,30,1,0,0.0133,0.0444,0.0458,0.0068,0.0218
4,35,1,0,0.0198,0.044000000000000004,0.0493,0.0031,0.0183
4,40,1,0,0.0209,0.0484,0.0717,0.0068,0.0304
4,45,1,0,0.0206,0.0444,0.0483,0.0137,0.0261
4,50,1,0,0.0242,0.0503,0.0758,0.0084,0.028999999999999998
4,55,1,0,0.0187,0.0559,0.0789,0.0105,0.0324
5,0,1,0,0.024,0.0489,0.1074,0.0109,0.0358
5,5,1,0,0.0269,0.0504,0.0881,0.0106,0.0381
5,10,1,0,0.0289,0.0798,0.0963,0.0152,0.0412
5,15,1,0,0.021,0.0713,0.1013,0.0064,0.0475
5,20,1,0,0.0363,0.0767,0.124,0.0178,0.0493
5,25,1,0,0.0275,0.1232,0.11900000000000001,0.0141,0.053
5,30,1,0,0.0325,0.095,0.0837,0.0159,0.0839
5,35,1,0,0.0292,0.1454,0.1082,0.0208,0.0724
5,40,1,0,0.032,0.125,0.105,0.0192,0.0812
5,45,1,0,0.0367,0.1327,0.0886,0.0306,0.068
5,50,1,0,0.0344,0.1526,0.0904,0.0279,0.0605
5,55,1,0,0.0293,0.1478,0.1032,0.0284,0.0532
6,0,1,0,0.028999999999999998,0.1523,0.0801,0.0235,0.0545
6,5,1,0,0.0335,0.1519,0.1168,0.0266,0.0635
6,10,1,0,0.0322,0.1519,0.1067,0.0264,0.1232
6,15,1,0,0.0362,0.1505,0.1107,0.0284,0.2356
6,20,1,0,0.0355,0.1661,0.1018,0.0328,0.1184
6,25,1,0,0.045,0.1682,0.1239,0.0351,0.0728
6,30,1,0,0.0447,0.1692,0.1287,0.0374,0.0716
6,35,1,0,0.0517,0.161,0.1252,0.0403,0.0783
6,40,1,0,0.0487,0.1623,0.1228,0.0413,0.0713
6,45,1,0,0.06,0.1942,0.126,0.0407,0.0519
6,50,1,0,0.0613,0.1679,0.1394,0.0404,0.1353
6,55,1,0,0.0612,0.161,0.1698,0.0509,0.1729
7,0,1,0,0.0684,0.1714,0.14400000000000002,0.0453,0.2873
7,5,1,0,0.0669,0.1478,0.1615,0.046,0.3876
7,10,1,0,0.1053,0.1292,0.1704,0.0476,0.3029
7,15,1,0,0.0682,0.2005,0.175,0.0515,0.3286
7,20,1,0,0.0831,0.2487,0.2162,0.0584,0.3448
7,25,1,0,0.0882,0.1987,0.2343,0.0587,0.3637
7,30,1,0,0.0745,0.1553,0.146,0.0642,0.3892
7,35,1,0,0.0829,0.1593,0.1178,0.0595,0.3723
7,40,1,0,0.1974,0.2324,0.2313,0.0725,0.3487
7,45,1,0,0.1636,0.1267,0.1647,0.0723,0.3781
7,50,1,0,0.185,0.0816,0.1953,0.0672,0.3521
7,55,1,0,0.2231,0.083,0.2041,0.0656,0.3832
8,0,1,0,0.1937,0.0879,0.1699,0.067,0.2829
8,5,1,0,0.2329,0.1022,0.161,0.059000000000000004,0.3006
8,10,1,0,0.1445,0.1529,0.1837,0.0779,0.3491
8,15,1,0,0.1992,0.207,0.2423,0.0763,0.3811
8,20,1,0,0.2021,0.18100000000000002,0.1533,0.0758,0.3298
8,25,1,0,0.225,0.1129,0.1174,0.0779,0.2861
8,30,1,0,0.192,0.1581,0.1278,0.0686,0.2178
8,35,1,0,0.1535,0.1637,0.1444,0.0672,0.2656
8,40,1,0,0.2157,0.16399999999999998,0.1027,0.0705,0.2837
8,45,1,0,0.1659,0.151,0.1189,0.0598,0.1703
8,50,1,0,0.1605,0.1348,0.1299,0.0609,0.0713
8,55,1,0,0.1889,0.1435,0.076,0.0663,0.0985
9,0,1,0,0.2108,0.1658,0.063,0.0615,0.0852
9,5,1,0,0.177,0.1407,0.0428,0.0602,0.0764
9,10,1,0,0.1224,0.174,0.0764,0.044000000000000004,0.0824
9,15,1,0,0.0456,0.146,0.0619,0.0471,0.079
9,20,1,0,0.045,0.2229,0.0633,0.0647,0.0811
9,25,1,0,0.0381,0.1933,0.0957,0.0522,0.092
9,30,1,0,0.0436,0.1756,0.099,0.0596,0.0785
9,35,1,0,0.045,0.1209,0.0582,0.0576,0.0815
9,40,1,0,0.0439,0.1045,0.0829,0.0657,0.0862
9,45,1,0,0.0472,0.1071,0.1053,0.0667,0.0732
9,50,1,0,0.0475,0.1026,0.0815,0.0625,0.0634
9,55,1,0,0.0411,0.0969,0.0809,0.0647,0.0532
10,0,1,0,0.0455,0.1066,0.0535,0.0642,0.1151
10,5,1,0,0.0358,0.1035,0.07200000000000001,0.0648,0.0656
10,10,1,0,0.0383,0.106,0.059000000000000004,0.064,0.1019
10,15,1,0,0.0445,0.0847,0.081,0.0636,0.0748
10,20,1,0,0.0457,0.1105,0.0526,0.0623,0.0751
10,25,1,0,0.0429,0.102,0.075,0.0541,0.08900000000000001
10,30,1,0,0.0461,0.0993,0.0264,0.0573,0.069
10,35,1,0,0.0343,0.10099999999999999,0.0472,0.0592,0.0676
10,40,1,0,0.0445,0.0896,0.0706,0.0621,0.0647
10,45,1,0,0.0684,0.1043,0.0586,0.062,0.0597
10,50,1,0,0.0343,0.0852,0.0673,0.0678,0.0535
10,55,1,0,0.0393,0.0871,0.0624,0.0642,0.0476
11,0,1,0,0.0365,0.0861,0.0337,0.0654,0.0557
11,5,1,0,0.0399,0.0749,0.0587,0.0607,0.063
11,10,1,0,0.0371,0.0914,0.0595,0.0569,0.0483
11,15,1,0,0.0431,0.063,0.0577,0.0606,0.0613
11,20,1,0,0.0315,0.0672,0.0691,0.0587,0.0641
11,25,1,0,0.0398,0.07,0.0615,0.0599,0.0523
11,30,1,0,0.0309,0.0754,0.0657,0.0618,0.053
11,35,1,0,0.0377,0.0679,0.0588,0.0341,0.0529
11,40,1,0,0.0366,0.0738,0.0747,0.0173,0.0699
11,45,1,0,0.0396,0.0793,0.0508,0.0434,0.0418
11,50,1,0,0.0347,0.0635,0.0312,0.0448,0.0424
11,55,1,0,0.0407,0.0582,0.0497,0.0379,0.0532
12,0,1,0,0.0345,0.0671,0.0496,0.057999999999999996,0.0512
12,5,1,0,0.0363,0.0654,0.0615,0.0588,0.0498
12,10,1,0,0.0375,0.045,0.0698,0.0639,0.0495
12,15,1,0,0.0386,0.0712,0.0572,0.0592,0.0509
12,20,1,0,0.0353,0.0535,0.0533,0.064,0.0408
12,25,1,0,0.0388,0.0597,0.0681,0.0619,0.0638
12,30,1,0,0.0341,0.057999999999999996,0.0556,0.0613,0.066
12,35,1,0,0.035,0.0517,0.0541,0.0658,0.0514
12,40,1,0,0.0454,0.0648,0.0651,0.0641,0.0493
12,45,1,0,0.0437,0.0478,0.0666,0.0649,0.0546
12,50,1,0,0.0349,0.0591,0.0766,0.0617,0.0472
12,55,1,0,0.0402,0.0562,0.0539,0.07,0.0421
13,0,1,0,0.0374,0.048,0.0556,0.0584,0.0539
13,5,1,0,0.0444,0.0567,0.0561,0.0681,0.0555
13,10,1,0,0.0359,0.0382,0.0757,0.0619,0.0486
13,15,1,0,0.0376,0.0491,0.0451,0.0679,0.0449
13,20,1,0,0.0447,0.0666,0.0,0.0798,0.0578
13,25,1,0,0.0411,0.0621,0.0137,0.0738,0.0418
13,30,1,0,0.0359,0.0616,0.0636,0.0843,0.0599
13,35,1,0,0.0361,0.062,0.0748,0.0676,0.0419
13,40,1,0,0.045,0.0451,0.0606,0.0855,0.0393
13,45,1,0,0.0374,0.0651,0.0537,0.0824,0.0364
13,50,1,0,0.0372,0.0498,0.0563,0.0782,0.0241
13,55,1,0,0.0343,0.0559,0.0427,0.0818,0.0333
14,0,1,0,0.0649,0.052000000000000005,0.0434,0.0792,0.0304
14,5,1,0,0.0432,0.0551,0.0488,0.0778,0.0495
14,10,1,0,0.045,0.0437,0.0667,0.0779,0.0304
14,15,1,0,0.0522,0.0572,0.0706,0.0787,0.0556
14,20,1,0,0.05,0.0556,0.0639,0.0724,0.0446
14,25,1,0,0.0501,0.0608,0.0748,0.0803,0.0467
14,30,1,0,0.0362,0.0336,0.0584,0.0784,0.0527
14,35,1,0,0.049,0.0608,0.0359,0.0852,0.0491
14,40,1,0,0.0503,0.1128,0.0484,0.0897,0.0434
14,45,1,0,0.0536,0.0663,0.0535,0.0918,0.0372
14,50,1,0,0.0424,0.0701,0.053,0.0934,0.0771
14,55,1,0,0.0466,0.0596,0.0529,0.0887,0.0517
15,0,1,0,0.0459,0.0491,0.0605,0.0872,0.0513
15,5,1,0,0.0387,0.0559,0.0499,0.085,0.0446
15,10,1,0,0.0575,0.0639,0.0521,0.0866,0.0496
15,15,1,0,0.0544,0.039,0.0481,0.0882,0.0241
15,20,1,0,0.0471,0.0619,0.0691,0.08800000000000001,0.0414
15,25,1,0,0.0561,0.0303,0.0479,0.0843,0.0175
15,30,1,0,0.0459,0.0531,0.1088,0.0862,0.1047
15,35,1,0,0.0517,0.0592,0.0941,0.0828,0.0554
15,40,1,0,0.0465,0.0455,0.0336,0.0685,0.0455
15,45,1,0,0.0298,0.0344,0.0404,0.0924,0.0356
15,50,1,0,0.0328,0.0319,0.0358,0.0652,0.0308
15,55,1,0,0.0331,0.0341,0.0398,0.0394,0.0302
16,0,1,0,0.0359,0.0458,0.0283,0.0291,0.0355
16,5,1,0,0.0327,0.0403,0.0384,0.0649,0.0849
16,10,1,0,0.0337,0.0426,0.0389,0.0395,0.0408
16,15,1,0,0.0283,0.0399,0.0292,0.0469,0.0445
16,20,1,0,0.0383,0.0482,0.0347,0.0,0.0464
16,25,1,0,0.0314,0.0368,0.048,0.0738,0.0445
16,30,1,0,0.0425,0.0548,0.0399,0.0874,0.0529
16,35,1,0,0.0198,0.0357,0.0241,0.0749,0.0415
16,40,1,0,0.0409,0.0527,0.0317,0.0295,0.044000000000000004
16,45,1,0,0.0452,0.0639,0.0296,0.07400000000000001,0.0478
16,50,1,0,0.0358,0.0378,0.028999999999999998,0.0388,0.0435
16,55,1,0,0.0438,0.0623,0.0224,0.0452,0.042
17,0,1,0,0.0322,0.0468,0.0154,0.0676,0.0426
17,5,1,0,0.0435,0.0416,0.0426,0.059000000000000004,0.0514
17,10,1,0,0.0411,0.0581,0.0273,0.0941,0.0427
17,15,1,0,0.0479,0.0915,0.0327,0.0662,0.0459
17,20,1,0,0.0425,0.0603,0.0339,0.0812,0.0535
17,25,1,0,0.042,0.0584,0.0467,0.0948,0.0528
17,30,1,0,0.0288,0.0391,0.0229,0.0394,0.057
17,35,1,0,0.042,0.0484,0.0407,0.0931,0.0621
17,40,1,0,0.0417,0.0474,0.0399,0.0927,0.057
17,45,1,0,0.0408,0.0551,0.0238,0.0761,0.0451
17,50,1,0,0.0338,0.0401,0.0451,0.0678,0.0329
17,55,1,0,0.0381,0.0546,0.0436,0.0912,0.0572
18,0,1,0,0.0376,0.0572,0.0308,0.0364,0.0571
18,5,1,0,0.0323,0.0363,0.0294,0.0874,0.0357
18,10,1,0,0.0341,0.0648,0.0404,0.0817,0.0405
18,15,1,0,0.0337,0.0392,0.0274,0.0583,0.0348
18,20,1,0,0.0284,0.0483,0.0267,0.0889,0.0297
18,25,1,0,0.0369,0.0375,0.0312,0.0562,0.0367
18,30,1,0,0.0272,0.0409,0.03,0.0935,0.0464
18,35,1,0,0.0259,0.0439,0.0273,0.0827,0.0346
18,40,1,0,0.0292,0.0385,0.0254,0.0577,0.0269
18,45,1,0,0.0362,0.0797,0.0292,0.073,0.0324
18,50,1,0,0.0307,0.0402,0.0165,0.0778,0.0303
18,55,1,0,0.0227,0.0287,0.0213,0.0528,0.0267
19,0,1,0,0.0312,0.0425,0.0274,0.0132,0.0224
19,5,1,0,0.0237,0.0265,0.0178,0.0508,0.0308
19,10,1,0,0.0284,0.0369,0.0242,0.0748,0.0368
19,15,1,0,0.0201,0.0256,0.0303,0.0582,0.0193
19,20,1,0,0.0283,0.0363,0.0309,0.0259,0.0184
19,25,1,0,0.023,0.0334,0.0232,0.0655,0.0256
19,30,1,0,0.0229,0.0248,0.0278,0.0381,0.0289
19,35,1,0,0.0205,0.0345,0.0359,0.0182,0.0223
19,40,1,0,0.0174,0.0217,0.0149,0.0508,0.0275
19,45,1,0,0.0173,0.0274,0.0244,0.0327,0.0273
19,50,1,0,0.0191,0.0225,0.0178,0.0144,0.0224
19,55,1,0,0.017,0.0282,0.0257,0.0457,0.0222
20,0,1,0,0.0197,0.0244,0.0283,0.0282,0.0186
20,5,1,0,0.017,0.0222,0.0174,0.048,0.0182
20,10,1,0,0.0166,0.0232,0.0221,0.0134,0.0155
20,15,1,0,0.0191,0.0181,0.0118,0.0344,0.0146
20,20,1,0,0.0188,0.028999999999999998,0.0122,0.0356,0.0199
20,25,1,0,0.0168,0.0228,0.0245,0.0,0.0202
20,30,1,0,0.0156,0.0138,0.0205,0.0308,0.0172
20,35,1,0,0.0116,0.0177,0.018000000000000002,0.0263,0.016
20,40,1,0,0.0146,0.0264,0.0134,0.0399,0.0138
20,45,1,0,0.0169,0.0216,0.0202,0.0409,0.0144
20,50,1,0,0.0145,0.0225,0.0131,0.0338,0.0177
20,55,1,0,0.0107,0.0149,0.0163,0.0374,0.0174
21,0,1,0,0.0118,0.0171,0.0171,0.0317,0.0163
21,5,1,0,0.0165,0.0233,0.0132,0.0427,0.0139
21,10,1,0,0.0116,0.0193,0.0201,0.040999999999999995,0.013999999999999999
21,15,1,0,0.018000000000000002,0.0172,0.023,0.0385,0.0177
21,20,1,0,0.0153,0.0216,0.0184,0.0366,0.0126
21,25,1,0,0.0176,0.0168,0.0148,0.0352,0.0167
21,30,1,0,0.0141,0.0209,0.0173,0.0276,0.0157
21,35,1,0,0.0146,0.0157,0.0147,0.0335,0.0144
21,40,1,0,0.0146,0.0191,0.0138,0.0379,0.0103
21,45,1,0,0.0213,0.0216,0.013000000000000001,0.027000000000000003,0.008
21,50,1,0,0.0245,0.0195,0.0102,0.0317,0.0219
21,55,1,0,0.0136,0.0143,0.0151,0.0249,0.0097
22,0,1,0,0.0207,0.0194,0.0155,0.0244,0.0129
22,5,1,0,0.0125,0.012,0.017,0.0206,0.0137
22,10,1,0,0.0124,0.0102,0.011000000000000001,0.023,0.0139
22,15,1,0,0.0136,0.0134,0.0114,0.0239,0.0102
22,20,1,0,0.0117,0.0119,0.02,0.0284,0.0123
22,25,1,0,0.0124,0.0135,0.0089,0.022000000000000002,0.0076
22,30,1,0,0.0107,0.0147,0.0177,0.0189,0.006999999999999999
22,35,1,0,0.0096,0.0136,0.0158,0.0201,0.0127
22,40,1,0,0.0091,0.0126,0.0134,0.0231,0.0098
22,45,1,0,0.0104,0.0089,0.0103,0.0205,0.0058
22,50,1,0,0.0111,0.0141,0.0129,0.0143,0.0074
22,55,1,0,0.0089,0.0151,0.0105,0.0167,0.0063
23,0,1,0,0.0063,0.0091,0.0108,0.0136,0.0067
23,5,1,0,0.0064,0.0073,0.0106,0.0149,0.004
23,10,1,0,0.0075,0.0083,0.0097,0.0163,0.0079
23,15,1,0,0.0063,0.0068,0.0089,0.0173,0.0053
23,20,1,0,0.0059,0.0096,0.0062,0.0136,0.005
23,25,1,0,0.0031,0.0102,0.0094,0.0148,0.0056
23,30,1,0,0.0073,0.0085,0.0098,0.0136,0.0027
23,35,1,0,0.0089,0.0062,0.006999999999999999,0.0145,0.0039
23,40,1,0,0.0079,0.0073,0.0088,0.0098,0.0047
23,45,1,0,0.0067,0.0138,0.0079,0.0141,0.0079
23,50,1,0,0.0023,0.0094,0.0054,0.0126,0.0039
23,55,1,0,0.0033,0.0111,0.0061,0.0112,0.0016
0,0,2,0,0.0053,0.0089,0.0123,0.0091,0.0065
0,5,2,0,0.0036,0.0099,0.0066,0.0085,0.0033
0,10,2,0,0.0098,0.0128,0.0086,0.0076,0.0036
0,15,2,0,0.0045,0.0059,0.0064,0.011000000000000001,0.0026
0,20,2,0,0.0033,0.0034,0.0035,0.0074,0.0016
0,25,2,0,0.0032,0.0031,0.0065,0.0052,0.0037
0,30,2,0,0.0045,0.0049,0.0063,0.008,0.0031
0,35,2,0,0.0046,0.0083,0.0089,0.0045,0.0056
0,40,2,0,0.0021,0.0056,0.0062,0.0063,0.0023
0,45,2,0,0.0025,0.0041,0.006999999999999999,0.0068,0.0029
0,50,2,0,0.0022,0.0038,0.0075,0.0065,0.0051
0,55,2,0,0.0028,0.0085,0.0069,0.005,0.0022
1,0,2,0,0.0045,0.0016,0.0063,0.0059,0.0028
1,5,2,0,0.0042,0.0052,0.005,0.0043,0.0026
1,10,2,0,0.0025,0.0034,0.0036,0.0044,0.0024
1,15,2,0,0.0028,0.0024,0.0063,0.0057,0.0012
1,20,2,0,0.0024,0.0025,0.0057,0.004,0.0011
1,25,2,0,0.0031,0.0028,0.005,0.005,0.0023
1,30,2,0,0.0016,0.003,0.0075,0.0034,0.0008
1,35,2,0,0.0027,0.0089,0.0062,0.0053,0.0019
1,40,2,0,0.0017,0.003,0.006999999999999999,0.0027,0.0017
1,45,2,0,0.0019,0.0094,0.0086,0.0053,0.0057
1,50,2,0,0.003,0.0033,0.0093,0.0033,0.0042
1,55,2,0,0.0011,0.0039,0.0032,0.0037,0.0006
2,0,2,0,0.0013,0.006,0.005,0.0028,0.0013
2,5,2,0,0.0027,0.0059,0.0074,0.0028,0.0027
2,10,2,0,0.0029,0.0045,0.0061,0.0023,0.0036
2,15,2,0,0.0026,0.0052,0.0093,0.0028,0.0045
2,20,2,0,0.0021,0.0035,0.0071,0.0033,0.0027
2,25,2,0,0.0024,0.0029,0.0052,0.0034,0.0026
2,30,2,0,0.0012,0.008,0.0081,0.0046,0.0036
2,35,2,0,0.0019,0.0072,0.01,0.0063,0.0039
2,40,2,0,0.0024,0.0036,0.0061,0.0036,0.0048
2,45,2,0,0.0014,0.0091,0.0094,0.0043,0.0021
2,50,2,0,0.0017,0.0082,0.0081,0.0043,0.0029
2,55,2,0,0.003,0.0072,0.0105,0.0039,0.0046
3,0,2,0,0.0019,0.0095,0.0091,0.0058,0.0067
3,5,2,0,0.003,0.013000000000000001,0.0135,0.0019,0.0077
3,10,2,0,0.0024,0.0091,0.0112,0.0042,0.008
3,15,2,0,0.003,0.0088,0.0097,0.0021,0.0026
3,20,2,0,0.0028,0.0115,0.0104,0.0036,0.0051
3,25,2,0,0.0021,0.011000000000000001,0.0075,0.0046,0.0096
3,30,2,0,0.005,0.0115,0.0148,0.004,0.0047
3,35,2,0,0.0043,0.0124,0.0119,0.0048,0.0035
3,40,2,0,0.0035,0.0102,0.0119,0.0044,0.0059
3,45,2,0,0.0062,0.0141,0.0182,0.0054,0.0086
3,50,2,0,0.0064,0.0111,0.0133,0.0062,0.009000000000000001
3,55,2,0,0.0222,0.01,0.0157,0.0072,0.0059
4,0,2,0,0.0041,0.0098,0.0112,0.0035,0.0104
4,5,2,0,0.0083,0.0204,0.0236,0.0022,0.0077
4,10,2,0,0.0071,0.0112,0.0134,0.0069,0.0109
4,15,2,0,0.0092,0.0163,0.0187,0.0083,0.0162
4,20,2,0,0.0086,0.0226,0.0238,0.006,0.0127
4,25,2,0,0.0222,0.0191,0.0274,0.0054,0.0127
4,30,2,0,0.008,0.0237,0.0381,0.0039,0.0269
4,35,2,0,0.0123,0.0369,0.0365,0.0055,0.0238
4,40,2,0,0.0103,0.0235,0.0356,0.0083,0.0227
4,45,2,0,0.0115,0.0279,0.0434,0.0103,0.0255
4,50,2,0,0.0117,0.0295,0.046,0.0142,0.0297
4,55,2,0,0.0171,0.0409,0.0419,0.0161,0.0366
5,0,2,0,0.013999999999999999,0.0306,0.0458,0.0091,0.0301
5,5,2,0,0.0184,0.0261,0.0611,0.0153,0.0382
5,10,2,0,0.018000000000000002,0.0565,0.0833,0.0117,0.036000000000000004
5,15,2,0,0.0208,0.0517,0.0699,0.0115,0.0451
5,20,2,0,0.0157,0.0577,0.0699,0.02,0.0597
5,25,2,0,0.0197,0.084,0.0849,0.0197,0.0576
5,30,2,0,0.0164,0.07,0.0772,0.0234,0.0651
5,35,2,0,0.0258,0.0695,0.0881,0.0233,0.0773
5,40,2,0,0.0262,0.0902,0.0844,0.0272,0.0736
5,45,2,0,0.0292,0.1203,0.0886,0.0331,0.08900000000000001
5,50,2,0,0.0259,0.0933,0.0874,0.0323,0.0706
5,55,2,0,0.0352,0.0975,0.0818,0.0279,0.0789
6,0,2,0,0.0203,0.1375,0.0707,0.0291,0.0987
6,5,2,0,0.022000000000000002,0.1084,0.0962,0.0325,0.098
6,10,2,0,0.0282,0.0975,0.08,0.0264,0.1116
6,15,2,0,0.0295,0.0996,0.08,0.0353,0.12
6,20,2,0,0.0258,0.12,0.0602,0.0358,0.1417
6,25,2,0,0.0279,0.1271,0.0747,0.0343,0.1792
6,30,2,0,0.0409,0.1223,0.0935,0.0436,0.192
6,35,2,0,0.0382,0.1105,0.1325,0.0426,0.1722
6,40,2,0,0.0414,0.1166,0.1627,0.0503,0.1725
6,45,2,0,0.0573,0.1409,0.0799,0.057999999999999996,0.2267
6,50,2,0,0.0455,0.0822,0.1298,0.0472,0.2177
6,55,2,0,0.0431,0.1271,0.1144,0.0496,0.2544
7,0,2,0,0.0465,0.0925,0.1825,0.0486,0.1326
7,5,2,0,0.0588,0.1135,0.1177,0.0416,0.2039
7,10,2,0,0.0533,0.081,0.1412,0.0567,0.155
7,15,2,0,0.0543,0.1187,0.1113,0.0562,0.12300000000000001
7,20,2,0,0.0429,0.1217,0.1152,0.0634,0.1245
7,25,2,0,0.0474,0.0936,0.1375,0.0735,0.1195
7,30,2,0,0.0658,0.1153,0.135,0.0687,0.1441
7,35,2,0,0.11,0.1157,0.1645,0.0778,0.1653
7,40,2,0,0.099,0.1283,0.205,0.0705,0.2186
7,45,2,0,0.1119,0.1159,0.1353,0.0723,0.1326
7,50,2,0,0.0813,0.1187,0.1226,0.0894,0.0781
